index,Date,Close/Last,Volume,Open,High,Low,Price Increase,Previous Close
835,12/5/2019,$87.02 ,56557040,$88.18 ,$88.18 ,$87.00 ,No,$88.03 
836,12/4/2019,$88.03 ,53614000,$88.70 ,$89.45 ,$88.01 ,No,$88.50 
837,12/3/2019,$88.50 ,70591640,$88.00 ,$88.64 ,$87.36 ,No,$89.08 
838,12/2/2019,$89.08 ,78635000,$90.22 ,$90.28 ,$88.13 ,No,$90.04 
839,11/29/2019,$90.04 ,38468800,$90.89 ,$91.23 ,$90.04 ,No,$90.93 
840,11/27/2019,$90.93 ,60716920,$90.05 ,$91.23 ,$89.87 ,Yes,$89.85 
841,11/26/2019,$89.85 ,63808560,$89.00 ,$89.85 ,$88.92 ,Yes,$88.69 
842,11/25/2019,$88.69 ,69789340,$87.66 ,$88.87 ,$87.66 ,Yes,$87.29 
843,11/22/2019,$87.29 ,49581620,$86.95 ,$87.32 ,$86.55 ,Yes,$86.74 
844,11/21/2019,$86.74 ,53258760,$87.15 ,$87.34 ,$86.52 ,No,$87.28 
845,11/20/2019,$87.28 ,55875180,$87.46 ,$88.13 ,$86.71 ,No,$87.64 
846,11/19/2019,$87.64 ,45490700,$87.85 ,$88.03 ,$87.15 ,Yes,$87.63 
847,11/18/2019,$87.63 ,56838140,$86.92 ,$87.69 ,$86.14 ,Yes,$86.97 
848,11/15/2019,$86.97 ,78622820,$88.00 ,$88.08 ,$86.64 ,No,$87.73 
849,11/14/2019,$87.73 ,45388340,$87.57 ,$88.33 ,$87.48 ,Yes,$87.66 
850,11/13/2019,$87.66 ,58537840,$88.67 ,$88.75 ,$87.37 ,No,$88.90 
851,11/12/2019,$88.90 ,40778500,$88.73 ,$89.31 ,$88.60 ,Yes,$88.58 
852,11/11/2019,$88.58 ,38956200,$88.90 ,$89.00 ,$88.36 ,No,$89.29 
853,11/8/2019,$89.29 ,42523960,$89.39 ,$89.49 ,$88.70 ,No,$89.41 
854,11/7/2019,$89.41 ,53021720,$90.19 ,$90.30 ,$89.17 ,No,$89.79 
855,11/6/2019,$89.79 ,40595660,$90.05 ,$90.13 ,$89.43 ,No,$90.09 
856,11/5/2019,$90.09 ,37710860,$90.46 ,$90.51 ,$89.70 ,No,$90.23 
857,11/4/2019,$90.23 ,55438440,$90.05 ,$90.75 ,$90.05 ,Yes,$89.57 
858,11/1/2019,$89.57 ,55807080,$89.40 ,$89.87 ,$89.26 ,Yes,$88.83 
859,10/31/2019,$88.83 ,55623700,$88.80 ,$89.60 ,$88.57 ,No,$89.00 
860,10/30/2019,$89.00 ,48988100,$88.01 ,$89.12 ,$87.96 ,Yes,$88.14 
861,10/29/2019,$88.14 ,45537100,$88.74 ,$88.85 ,$87.79 ,No,$88.85 
862,10/28/2019,$88.85 ,74177020,$87.40 ,$88.94 ,$87.13 ,Yes,$88.07 
863,10/25/2019,$88.07 ,192528040,$84.88 ,$88.21 ,$84.75 ,No,$89.04 
864,10/24/2019,$89.04 ,104087000,$88.55 ,$89.42 ,$88.01 ,Yes,$88.11 
865,10/23/2019,$88.11 ,43807600,$88.07 ,$88.50 ,$87.10 ,No,$88.29 
866,10/22/2019,$88.29 ,44688500,$89.41 ,$89.49 ,$88.10 ,No,$89.28 
867,10/21/2019,$89.28 ,44498040,$88.48 ,$89.29 ,$88.25 ,Yes,$87.88 
868,10/18/2019,$87.88 ,67321820,$89.39 ,$89.70 ,$87.46 ,No,$89.37 
869,10/17/2019,$89.37 ,54275460,$89.82 ,$89.94 ,$89.10 ,Yes,$88.87 
870,10/16/2019,$88.87 ,56081360,$88.67 ,$89.31 ,$88.53 ,Yes,$88.37 
871,10/15/2019,$88.37 ,62584880,$87.11 ,$88.82 ,$87.03 ,Yes,$86.82 
872,10/14/2019,$86.82 ,38577960,$86.45 ,$87.09 ,$86.10 ,Yes,$86.60 
873,10/11/2019,$86.60 ,65590680,$87.15 ,$87.27 ,$86.49 ,Yes,$86.01 
874,10/10/2019,$86.01 ,54430620,$86.26 ,$86.91 ,$85.69 ,No,$86.10 
875,10/9/2019,$86.10 ,41786700,$85.98 ,$86.50 ,$85.72 ,Yes,$85.28 
876,10/8/2019,$85.28 ,52536800,$86.12 ,$86.35 ,$85.25 ,No,$86.63 
877,10/7/2019,$86.63 ,43751960,$86.58 ,$87.39 ,$86.19 ,No,$86.98 
878,10/4/2019,$86.98 ,49785540,$86.30 ,$87.03 ,$85.96 ,Yes,$86.22 
879,10/3/2019,$86.22 ,72487420,$85.65 ,$86.25 ,$84.25 ,Yes,$85.66 
880,10/2/2019,$85.66 ,66769520,$86.39 ,$86.44 ,$85.25 ,No,$86.78 
881,10/1/2019,$86.78 ,63409200,$87.30 ,$87.78 ,$86.42 ,No,$86.80 
882,9/30/2019,$86.80 ,55215360,$86.35 ,$86.87 ,$85.46 ,Yes,$86.27 
883,9/27/2019,$86.27 ,78960580,$87.40 ,$87.46 ,$85.69 ,No,$86.99 
884,9/26/2019,$86.99 ,71439040,$88.14 ,$88.17 ,$86.58 ,No,$88.42 
885,9/25/2019,$88.42 ,70621960,$87.37 ,$88.65 ,$86.15 ,Yes,$87.08 
886,9/24/2019,$87.08 ,92758020,$89.53 ,$89.79 ,$86.78 ,No,$89.27 
887,9/23/2019,$89.27 ,62782840,$88.85 ,$89.64 ,$88.37 ,No,$89.71 
888,9/20/2019,$89.71 ,111116780,$91.09 ,$91.53 ,$89.05 ,No,$91.08 
889,9/19/2019,$91.08 ,41566700,$91.05 ,$91.63 ,$90.90 ,Yes,$90.87 
890,9/18/2019,$90.87 ,50720240,$90.85 ,$91.10 ,$89.78 ,No,$91.13 
891,9/17/2019,$91.13 ,40661160,$90.35 ,$91.20 ,$90.21 ,Yes,$90.39 
892,9/16/2019,$90.39 ,73509460,$91.20 ,$91.28 ,$90.01 ,No,$91.97 
893,9/13/2019,$91.97 ,39426340,$92.10 ,$92.31 ,$91.76 ,No,$92.18 
894,9/12/2019,$92.18 ,56470100,$91.88 ,$92.68 ,$91.71 ,Yes,$91.15 
895,9/11/2019,$91.15 ,48655340,$90.61 ,$91.67 ,$90.45 ,Yes,$91.03 
896,9/10/2019,$91.03 ,52277580,$91.14 ,$91.29 ,$90.27 ,No,$91.57 
897,9/9/2019,$91.57 ,59990300,$92.05 ,$92.50 ,$91.23 ,No,$91.68 
898,9/6/2019,$91.68 ,49938660,$91.91 ,$92.03 ,$91.32 ,No,$92.04 
899,9/5/2019,$92.04 ,66503780,$91.10 ,$92.10 ,$90.78 ,Yes,$90.03 
900,9/4/2019,$90.03 ,46524560,$90.25 ,$90.38 ,$89.81 ,Yes,$89.49 
901,9/3/2019,$89.49 ,70937180,$88.50 ,$90.04 ,$88.40 ,Yes,$88.81 
902,8/30/2019,$88.81 ,61282940,$89.87 ,$89.99 ,$88.23 ,No,$89.32 
903,8/29/2019,$89.32 ,60360240,$89.15 ,$89.93 ,$88.86 ,Yes,$88.21 
904,8/28/2019,$88.21 ,48437860,$87.75 ,$88.39 ,$87.20 ,Yes,$88.09 
905,8/27/2019,$88.09 ,60544900,$88.79 ,$88.97 ,$87.33 ,No,$88.44 
906,8/26/2019,$88.44 ,61706400,$88.35 ,$88.50 ,$87.18 ,Yes,$87.48 
907,8/23/2019,$87.48 ,105557960,$89.65 ,$90.24 ,$87.26 ,No,$90.28 
908,8/22/2019,$90.28 ,53167760,$91.40 ,$91.47 ,$90.01 ,No,$91.18 
909,8/21/2019,$91.18 ,40784620,$90.97 ,$91.48 ,$90.75 ,Yes,$90.07 
910,8/20/2019,$90.07 ,38656700,$90.73 ,$90.84 ,$89.99 ,No,$90.81 
911,8/19/2019,$90.81 ,56406060,$90.90 ,$91.30 ,$90.63 ,Yes,$89.63 
912,8/16/2019,$89.63 ,61084800,$89.64 ,$90.15 ,$89.23 ,Yes,$88.81 
913,8/15/2019,$88.81 ,76198960,$89.10 ,$89.40 ,$88.10 ,Yes,$88.15 
914,8/14/2019,$88.15 ,97872980,$89.65 ,$89.78 ,$87.86 ,No,$91.22 
915,8/13/2019,$91.22 ,81500420,$89.15 ,$91.59 ,$89.00 ,Yes,$89.25 
916,8/12/2019,$89.25 ,58109960,$89.80 ,$90.05 ,$88.85 ,No,$90.38 
917,8/9/2019,$90.38 ,57595400,$91.45 ,$91.55 ,$90.11 ,No,$91.64 
918,8/8/2019,$91.64 ,74024840,$90.30 ,$91.71 ,$89.91 ,Yes,$89.67 
919,8/7/2019,$89.67 ,90537680,$88.70 ,$89.95 ,$87.85 ,Yes,$89.39 
920,8/6/2019,$89.39 ,101405160,$89.61 ,$89.69 ,$87.67 ,Yes,$88.26 
921,8/5/2019,$88.26 ,121164240,$88.51 ,$89.43 ,$87.44 ,No,$91.16 
922,8/2/2019,$91.16 ,99124500,$92.25 ,$92.32 ,$90.40 ,No,$92.77 
923,8/1/2019,$92.77 ,94266220,$93.59 ,$94.90 ,$92.20 ,No,$93.34 
924,7/31/2019,$93.34 ,89414540,$94.91 ,$94.98 ,$92.47 ,No,$94.93 
925,7/30/2019,$94.93 ,58217760,$94.56 ,$95.49 ,$94.17 ,No,$95.62 
926,7/29/2019,$95.62 ,89863800,$96.50 ,$96.61 ,$94.53 ,No,$97.15 
927,7/26/2019,$97.15 ,98542860,$97.10 ,$97.54 ,$96.23 ,No,$98.69 
928,7/25/2019,$98.69 ,82729220,$100.05 ,$100.06 ,$98.64 ,No,$100.04 
929,7/24/2019,$100.04 ,52626000,$98.47 ,$100.07 ,$98.29 ,Yes,$99.72 
930,7/23/2019,$99.72 ,54069600,$99.80 ,$99.89 ,$98.66 ,Yes,$99.28 
931,7/22/2019,$99.28 ,58162220,$98.56 ,$99.45 ,$97.91 ,Yes,$98.23 
932,7/19/2019,$98.23 ,63712240,$99.56 ,$99.80 ,$98.11 ,No,$98.90 
933,7/18/2019,$98.90 ,70085040,$99.00 ,$99.38 ,$97.58 ,No,$99.60 
934,7/17/2019,$99.60 ,51176180,$100.35 ,$100.60 ,$99.60 ,No,$100.50 
935,7/16/2019,$100.50 ,52363960,$100.53 ,$101.32 ,$100.06 ,No,$101.05 
936,7/15/2019,$101.05 ,59626860,$101.07 ,$101.15 ,$100.08 ,Yes,$100.55 
937,7/12/2019,$100.55 ,50185940,$100.41 ,$100.85 ,$100.19 ,Yes,$100.05 
938,7/11/2019,$100.05 ,86355320,$101.28 ,$101.79 ,$99.77 ,No,$100.87 
939,7/10/2019,$100.87 ,98638040,$99.83 ,$101.25 ,$99.77 ,Yes,$99.42 
940,7/9/2019,$99.42 ,86913960,$97.39 ,$99.50 ,$97.17 ,Yes,$97.62 
941,7/8/2019,$97.62 ,57667420,$96.71 ,$97.80 ,$96.41 ,Yes,$97.15 
942,7/5/2019,$97.15 ,52567180,$96.43 ,$97.30 ,$96.27 ,Yes,$96.95 
943,7/3/2019,$96.95 ,33805880,$96.79 ,$97.08 ,$96.53 ,Yes,$96.72 
944,7/2/2019,$96.72 ,53025980,$95.97 ,$96.74 ,$95.33 ,Yes,$96.11 
945,7/1/2019,$96.11 ,64066940,$96.15 ,$96.49 ,$95.73 ,Yes,$94.68 
946,6/28/2019,$94.68 ,60747160,$95.46 ,$95.65 ,$94.20 ,No,$95.21 
947,6/27/2019,$95.21 ,42834420,$95.10 ,$95.56 ,$94.90 ,Yes,$94.89 
948,6/26/2019,$94.89 ,48838200,$94.62 ,$95.19 ,$94.37 ,Yes,$93.91 
949,6/25/2019,$93.91 ,60246940,$95.59 ,$95.82 ,$93.62 ,No,$95.70 
950,6/24/2019,$95.70 ,45659380,$95.63 ,$95.84 ,$95.07 ,Yes,$95.57 
951,6/21/2019,$95.57 ,78671520,$95.81 ,$96.30 ,$95.38 ,No,$95.91 
952,6/20/2019,$95.91 ,64343060,$96.67 ,$96.76 ,$95.29 ,Yes,$95.44 
953,6/19/2019,$95.44 ,57906940,$95.39 ,$95.98 ,$94.62 ,Yes,$95.07 
954,6/18/2019,$95.07 ,77914560,$95.07 ,$96.08 ,$94.99 ,Yes,$94.30 
955,6/17/2019,$94.30 ,52686840,$93.83 ,$94.78 ,$93.77 ,Yes,$93.48 
956,6/14/2019,$93.48 ,57023260,$93.20 ,$93.80 ,$92.95 ,No,$93.52 
957,6/13/2019,$93.52 ,55916200,$93.34 ,$94.15 ,$93.11 ,Yes,$92.77 
958,6/12/2019,$92.77 ,53566700,$92.70 ,$93.25 ,$92.22 ,No,$93.19 
959,6/11/2019,$93.19 ,80853880,$94.16 ,$94.69 ,$92.90 ,Yes,$93.03 
960,6/10/2019,$93.03 ,107420140,$91.10 ,$94.24 ,$90.90 ,Yes,$90.20 
961,6/7/2019,$90.20 ,96164920,$88.19 ,$90.31 ,$87.97 ,Yes,$87.72 
962,6/6/2019,$87.72 ,73785440,$86.89 ,$88.00 ,$86.31 ,Yes,$86.93 
963,6/5/2019,$86.93 ,84795640,$87.48 ,$87.60 ,$85.76 ,Yes,$86.48 
964,6/4/2019,$86.48 ,113582420,$84.96 ,$86.54 ,$84.04 ,Yes,$84.63 
965,6/3/2019,$84.63 ,181974160,$88.00 ,$88.31 ,$83.60 ,No,$88.75 
966,5/31/2019,$88.75 ,92376380,$89.50 ,$89.78 ,$88.64 ,No,$90.82 
967,5/30/2019,$90.82 ,62937000,$91.27 ,$91.47 ,$90.39 ,No,$90.96 
968,5/29/2019,$90.96 ,85580500,$91.16 ,$91.50 ,$90.38 ,No,$91.82 
969,5/28/2019,$91.82 ,63999300,$91.64 ,$92.46 ,$91.37 ,Yes,$91.16 
970,5/24/2019,$91.16 ,67393460,$91.79 ,$92.09 ,$90.89 ,Yes,$90.77 
971,5/23/2019,$90.77 ,88485300,$91.83 ,$92.20 ,$90.21 ,No,$92.98 
972,5/22/2019,$92.98 ,58732020,$92.59 ,$93.57 ,$92.55 ,Yes,$92.88 
973,5/21/2019,$92.88 ,80102440,$93.74 ,$93.95 ,$92.30 ,No,$92.95 
974,5/20/2019,$92.95 ,75963960,$92.63 ,$93.39 ,$91.78 ,No,$93.45 
975,5/17/2019,$93.45 ,94732360,$94.65 ,$95.53 ,$93.37 ,No,$95.38 
976,5/16/2019,$95.38 ,94156440,$94.30 ,$95.88 ,$94.11 ,Yes,$93.56 
977,5/15/2019,$93.56 ,93852840,$91.40 ,$93.72 ,$91.15 ,Yes,$92.01 
978,5/14/2019,$92.01 ,92582140,$91.98 ,$92.62 ,$90.79 ,Yes,$91.13 
979,5/13/2019,$91.13 ,115668200,$91.83 ,$92.33 ,$90.90 ,No,$94.50 
980,5/10/2019,$94.50 ,114359880,$94.90 ,$95.19 ,$92.80 ,No,$94.99 
981,5/9/2019,$94.99 ,106165260,$95.00 ,$95.47 ,$93.80 ,No,$95.89 
982,5/8/2019,$95.89 ,81571360,$95.94 ,$96.77 ,$95.50 ,No,$96.05 
983,5/7/2019,$96.05 ,118042680,$97.00 ,$97.46 ,$95.17 ,No,$97.53 
984,5/6/2019,$97.53 ,108356820,$95.90 ,$97.95 ,$95.53 ,No,$98.12 
985,5/3/2019,$98.12 ,127631280,$97.45 ,$98.22 ,$96.80 ,Yes,$95.04 
986,5/2/2019,$95.04 ,79258300,$95.67 ,$96.08 ,$94.09 ,No,$95.58 
987,5/1/2019,$95.58 ,62339280,$96.65 ,$97.18 ,$95.53 ,No,$96.33 
988,4/30/2019,$96.33 ,69858580,$96.51 ,$96.79 ,$95.35 ,No,$96.92 
989,4/29/2019,$96.92 ,80001040,$97.45 ,$97.82 ,$96.70 ,No,$97.53 
990,4/26/2019,$97.53 ,167932100,$96.45 ,$97.55 ,$94.90 ,Yes,$95.11 
991,4/25/2019,$95.11 ,112519440,$95.85 ,$96.12 ,$95.02 ,Yes,$95.09 
992,4/24/2019,$95.09 ,72367640,$96.25 ,$96.48 ,$94.91 ,No,$96.19 
993,4/23/2019,$96.19 ,92643380,$94.56 ,$96.46 ,$94.48 ,Yes,$94.37 
994,4/22/2019,$94.37 ,67223240,$92.77 ,$94.42 ,$92.28 ,Yes,$93.08 
995,4/18/2019,$93.08 ,54900040,$93.44 ,$93.54 ,$92.97 ,No,$93.24 
996,4/17/2019,$93.24 ,56762600,$93.65 ,$93.82 ,$93.02 ,Yes,$93.15 
997,4/16/2019,$93.15 ,60738140,$92.57 ,$93.49 ,$92.40 ,Yes,$92.24 
998,4/15/2019,$92.24 ,74213060,$92.10 ,$92.34 ,$90.95 ,Yes,$92.15 
999,4/12/2019,$92.15 ,61817980,$92.42 ,$92.58 ,$92.07 ,No,$92.20 
1000,4/11/2019,$92.20 ,52463940,$92.44 ,$92.50 ,$92.02 ,No,$92.37 
1001,4/10/2019,$92.37 ,59038780,$92.05 ,$92.40 ,$91.44 ,Yes,$91.79 
1002,4/9/2019,$91.79 ,74065660,$92.27 ,$92.65 ,$91.59 ,No,$92.49 
1003,4/8/2019,$92.49 ,74908560,$91.66 ,$92.51 ,$91.26 ,Yes,$91.86 
1004,4/5/2019,$91.86 ,72569160,$91.45 ,$91.93 ,$91.26 ,Yes,$90.94 
1005,4/4/2019,$90.94 ,72280260,$91.03 ,$91.44 ,$90.21 ,No,$91.04 
1006,4/3/2019,$91.04 ,78460860,$91.34 ,$91.50 ,$90.48 ,Yes,$90.70 
1007,4/2/2019,$90.70 ,68711120,$90.55 ,$91.00 ,$90.26 ,No,$90.71 
1008,4/1/2019,$90.71 ,83469600,$90.01 ,$90.78 ,$89.94 ,Yes,$89.04 
1009,3/29/2019,$89.04 ,66336620,$89.33 ,$89.64 ,$88.83 ,Yes,$88.67 
1010,3/28/2019,$88.67 ,60617200,$88.50 ,$88.90 ,$87.67 ,Yes,$88.29 
1011,3/27/2019,$88.29 ,86332920,$89.21 ,$89.38 ,$87.28 ,No,$89.19 
1012,3/26/2019,$89.19 ,96973080,$89.65 ,$90.29 ,$88.67 ,Yes,$88.71 
1013,3/25/2019,$88.71 ,101963640,$87.89 ,$89.13 ,$87.38 ,Yes,$88.24 
1014,3/22/2019,$88.24 ,126957160,$90.51 ,$90.95 ,$88.16 ,No,$90.96 
1015,3/21/2019,$90.96 ,114801500,$89.81 ,$91.19 ,$89.36 ,Yes,$89.86 
1016,3/20/2019,$89.86 ,123076120,$88.50 ,$89.98 ,$88.35 ,Yes,$88.09 
1017,3/19/2019,$88.09 ,126784640,$87.68 ,$89.21 ,$87.68 ,Yes,$87.11 
1018,3/18/2019,$87.11 ,108067840,$85.64 ,$87.50 ,$85.63 ,Yes,$85.62 
1019,3/15/2019,$85.62 ,150766000,$85.15 ,$85.94 ,$84.66 ,Yes,$84.31 
1020,3/14/2019,$84.31 ,58755180,$84.56 ,$85.10 ,$84.22 ,No,$84.54 
1021,3/13/2019,$84.54 ,70816740,$84.15 ,$85.00 ,$83.97 ,Yes,$83.66 
1022,3/12/2019,$83.66 ,71259860,$83.45 ,$84.21 ,$83.05 ,Yes,$83.53 
1023,3/11/2019,$83.53 ,75945960,$81.31 ,$83.61 ,$81.30 ,Yes,$81.04 
1024,3/8/2019,$81.04 ,93198900,$80.20 ,$81.14 ,$79.33 ,No,$81.30 
1025,3/7/2019,$81.30 ,98911280,$83.37 ,$83.49 ,$81.03 ,No,$83.45 
1026,3/6/2019,$83.45 ,79699920,$84.80 ,$84.89 ,$83.41 ,No,$84.62 
1027,3/5/2019,$84.62 ,73359540,$85.15 ,$85.39 ,$84.45 ,No,$84.81 
1028,3/4/2019,$84.81 ,123084740,$84.25 ,$85.47 ,$83.72 ,Yes,$83.59 
1029,3/1/2019,$83.59 ,93232360,$82.76 ,$83.71 ,$82.55 ,Yes,$81.99 
1030,2/28/2019,$81.99 ,60320160,$81.76 ,$82.59 ,$81.69 ,No,$82.05 
1031,2/27/2019,$82.05 ,62822920,$81.41 ,$82.09 ,$80.76 ,Yes,$81.82 
1032,2/26/2019,$81.82 ,53140380,$81.30 ,$82.00 ,$80.81 ,Yes,$81.65 
1033,2/25/2019,$81.65 ,63383800,$82.07 ,$82.73 ,$81.52 ,Yes,$81.58 
1034,2/22/2019,$81.58 ,61806840,$81.18 ,$81.75 ,$81.06 ,Yes,$80.97 
1035,2/21/2019,$80.97 ,69213640,$80.99 ,$81.18 ,$80.05 ,No,$81.11 
1036,2/20/2019,$81.11 ,66286200,$81.50 ,$81.75 ,$80.51 ,No,$81.38 
1037,2/19/2019,$81.38 ,73436420,$80.05 ,$81.70 ,$80.03 ,Yes,$80.40 
1038,2/15/2019,$80.40 ,86667940,$81.39 ,$81.45 ,$80.23 ,No,$81.13 
1039,2/14/2019,$81.13 ,82131100,$81.23 ,$81.90 ,$80.30 ,No,$82.00 
1040,2/13/2019,$82.00 ,70901920,$82.35 ,$82.82 ,$81.86 ,Yes,$81.90 
1041,2/12/2019,$81.90 ,96609740,$80.20 ,$81.97 ,$79.94 ,Yes,$79.55 
1042,2/11/2019,$79.55 ,66024800,$80.05 ,$80.46 ,$79.30 ,Yes,$79.41 
1043,2/8/2019,$79.41 ,112997760,$79.30 ,$79.43 ,$78.34 ,No,$80.72 
1044,2/7/2019,$80.72 ,92105860,$81.25 ,$81.28 ,$79.65 ,No,$82.01 
1045,2/6/2019,$82.01 ,78617400,$83.54 ,$83.61 ,$81.67 ,No,$82.94 
1046,2/5/2019,$82.94 ,88872640,$82.17 ,$83.26 ,$82.13 ,Yes,$81.67 
1047,2/4/2019,$81.67 ,98226380,$81.15 ,$82.48 ,$80.68 ,Yes,$81.31 
1048,2/1/2019,$81.31 ,229682600,$81.94 ,$83.65 ,$81.10 ,No,$85.94 
1049,1/31/2019,$85.94 ,206086600,$84.64 ,$86.82 ,$83.95 ,Yes,$83.52 
1050,1/30/2019,$83.52 ,114340840,$81.15 ,$83.85 ,$80.98 ,Yes,$79.69 
1051,1/29/2019,$79.69 ,91831720,$81.56 ,$81.62 ,$79.54 ,No,$81.89 
1052,1/28/2019,$81.89 ,96151280,$82.18 ,$82.25 ,$80.70 ,No,$83.53 
1053,1/25/2019,$83.53 ,98668680,$83.53 ,$84.17 ,$83.08 ,Yes,$82.75 
1054,1/24/2019,$82.75 ,81554740,$82.05 ,$82.86 ,$81.59 ,Yes,$82.00 
1055,1/23/2019,$82.00 ,103848400,$82.80 ,$82.87 ,$80.60 ,Yes,$81.61 
1056,1/22/2019,$81.61 ,128053100,$84.05 ,$84.09 ,$80.51 ,No,$84.81 
1057,1/18/2019,$84.81 ,119466360,$85.60 ,$85.81 ,$84.58 ,Yes,$84.66 
1058,1/17/2019,$84.66 ,83596720,$84.00 ,$85.01 ,$83.88 ,Yes,$84.19 
1059,1/16/2019,$84.19 ,126872280,$84.21 ,$85.25 ,$83.79 ,Yes,$83.73 
1060,1/15/2019,$83.73 ,119285960,$81.60 ,$83.76 ,$81.30 ,Yes,$80.86 
1061,1/14/2019,$80.86 ,119785980,$80.75 ,$82.41 ,$79.76 ,No,$82.03 
1062,1/11/2019,$82.03 ,93401860,$82.03 ,$83.01 ,$81.81 ,No,$82.81 
1063,1/10/2019,$82.81 ,129745040,$82.05 ,$83.16 ,$81.08 ,No,$82.97 
1064,1/9/2019,$82.97 ,126670560,$82.65 ,$83.39 ,$82.07 ,Yes,$82.83 
1065,1/8/2019,$82.83 ,176615060,$83.23 ,$83.83 ,$80.83 ,Yes,$81.48 
1066,1/7/2019,$81.48 ,159434400,$80.12 ,$81.73 ,$79.46 ,Yes,$78.77 
1067,1/4/2019,$78.77 ,183234020,$76.50 ,$79.70 ,$75.92 ,Yes,$75.01 
1068,1/3/2019,$75.01 ,138684360,$76.00 ,$76.90 ,$74.86 ,No,$76.96 
1069,1/2/2019,$76.96 ,157439340,$73.26 ,$77.67 ,$73.05 ,Yes,$75.10 
1070,12/31/2018,$75.10 ,138831960,$75.54 ,$76.04 ,$74.35 ,Yes,$73.90 
1071,12/28/2018,$73.90 ,176451960,$73.67 ,$75.67 ,$72.45 ,Yes,$73.08 
1072,12/27/2018,$73.08 ,192624560,$72.71 ,$73.45 ,$69.52 ,No,$73.55 
1073,12/26/2018,$73.55 ,206657400,$68.44 ,$73.66 ,$68.15 ,Yes,$67.20 
1074,12/24/2018,$67.20 ,144399920,$67.30 ,$69.80 ,$65.35 ,No,$68.87 
1075,12/21/2018,$68.87 ,271129400,$73.25 ,$74.00 ,$68.20 ,No,$73.04 
1076,12/20/2018,$73.04 ,198253180,$74.20 ,$75.48 ,$71.63 ,No,$74.75 
1077,12/19/2018,$74.75 ,172488020,$77.15 ,$79.23 ,$74.16 ,No,$77.57 
1078,12/18/2018,$77.57 ,129361460,$77.00 ,$78.38 ,$76.15 ,Yes,$76.05 
1079,12/17/2018,$76.05 ,174580400,$78.30 ,$78.81 ,$75.25 ,No,$79.60 
1080,12/14/2018,$79.60 ,126953180,$81.90 ,$82.13 ,$79.25 ,No,$82.92 
1081,12/13/2018,$82.92 ,104980860,$84.00 ,$84.61 ,$82.08 ,No,$83.18 
1082,12/12/2018,$83.18 ,131627120,$83.45 ,$85.25 ,$83.01 ,Yes,$82.16 
1083,12/11/2018,$82.16 ,124356660,$83.90 ,$83.97 ,$80.98 ,Yes,$82.05 
1084,12/10/2018,$82.05 ,149343180,$81.19 ,$82.90 ,$79.54 ,Yes,$81.46 
1085,12/7/2018,$81.46 ,150178780,$85.25 ,$85.95 ,$81.27 ,No,$84.96 
1086,12/6/2018,$84.96 ,174023940,$80.74 ,$85.05 ,$80.49 ,Yes,$83.42 
1087,12/4/2018,$83.42 ,173068320,$87.80 ,$88.52 ,$83.25 ,No,$88.62 
1088,12/3/2018,$88.62 ,136808240,$88.47 ,$88.92 ,$86.50 ,Yes,$84.51 
1089,11/30/2018,$84.51 ,114883360,$83.98 ,$84.80 ,$83.33 ,Yes,$83.68 
1090,11/29/2018,$83.68 ,132008480,$83.75 ,$84.50 ,$82.62 ,No,$83.89 
1091,11/28/2018,$83.89 ,168597880,$80.70 ,$84.07 ,$80.06 ,Yes,$79.07 
1092,11/27/2018,$79.07 ,115168820,$78.80 ,$79.88 ,$77.90 ,Yes,$79.07 
1093,11/26/2018,$79.07 ,124530620,$76.95 ,$79.24 ,$76.21 ,Yes,$75.10 
1094,11/23/2018,$75.10 ,54152840,$75.85 ,$76.81 ,$75.09 ,No,$75.84 
1095,11/21/2018,$75.84 ,114148000,$77.15 ,$77.50 ,$75.75 ,Yes,$74.77 
1096,11/20/2018,$74.77 ,216488200,$71.88 ,$76.74 ,$71.00 ,No,$75.61 
1097,11/19/2018,$75.61 ,154827400,$78.85 ,$79.06 ,$75.17 ,No,$79.67 
1098,11/16/2018,$79.67 ,121143980,$79.38 ,$80.72 ,$78.66 ,No,$80.97 
1099,11/15/2018,$80.97 ,167596480,$79.05 ,$81.24 ,$77.33 ,Yes,$79.95 
1100,11/14/2018,$79.95 ,128783400,$82.82 ,$83.65 ,$79.85 ,No,$81.56 
1101,11/13/2018,$81.56 ,118029980,$82.46 ,$83.85 ,$80.69 ,No,$81.84 
1102,11/12/2018,$81.84 ,135273860,$84.91 ,$85.43 ,$81.50 ,No,$85.62 
1103,11/9/2018,$85.62 ,117841160,$86.63 ,$87.20 ,$85.09 ,No,$87.75 
1104,11/8/2018,$87.75 ,130406900,$87.75 ,$89.20 ,$86.26 ,No,$87.77 
1105,11/7/2018,$87.77 ,163335540,$83.65 ,$87.96 ,$83.20 ,Yes,$82.14 
1106,11/6/2018,$82.14 ,84121860,$80.92 ,$83.25 ,$80.73 ,Yes,$81.39 
1107,11/5/2018,$81.39 ,112314980,$82.88 ,$82.90 ,$79.82 ,No,$83.28 
1108,11/2/2018,$83.28 ,138652880,$83.93 ,$84.87 ,$82.59 ,Yes,$83.28 
1109,11/1/2018,$83.28 ,161080900,$81.18 ,$83.52 ,$79.92 ,Yes,$79.90 
1110,10/31/2018,$79.90 ,187457980,$78.50 ,$81.20 ,$78.25 ,Yes,$76.52 
